age,job,marital,Married,education,Ed,default,Def,balance,housing,House,loan,Personal,contact,day,month,duration,campaign,pdays,previous,Previous,Subscribe
34,management,married,1,tertiary,3,no,0,176,no,0,no,0,cellular,18,aug,61,4,-1,0,0,0
36,blue-collar,married,1,primary,1,no,0,49,yes,1,no,0,cellular,15,may,232,2,365,5,0,0
37,blue-collar,married,1,secondary,2,no,0,2023,yes,1,no,0,cellular,10,jul,214,1,-1,0,0,0
50,blue-collar,married,1,secondary,2,no,0,372,yes,1,no,0,telephone,11,may,21,1,-1,0,0,0
42,management,divorced,0,unknown,0,no,0,7702,no,0,no,0,cellular,16,feb,138,2,-1,0,0,1
34,blue-collar,single,0,primary,1,no,0,464,yes,1,no,0,cellular,18,may,173,1,299,2,0,0
48,management,married,1,secondary,2,no,0,117,yes,1,no,0,cellular,16,apr,635,1,-1,0,0,0
47,admin.,married,1,secondary,2,no,0,104,yes,1,yes,1,cellular,14,jul,77,2,-1,0,0,0
40,management,married,1,tertiary,3,no,0,1041,yes,1,no,0,unknown,12,jun,73,1,-1,0,0,0
37,management,married,1,tertiary,3,no,0,539,no,0,no,0,cellular,18,jan,540,2,115,3,0,0
38,blue-collar,married,1,primary,1,no,0,0,yes,1,no,0,unknown,3,jun,179,2,-1,0,0,0
29,technician,single,0,tertiary,3,no,0,406,yes,1,no,0,cellular,17,jul,119,1,-1,0,0,0
46,blue-collar,married,1,primary,1,no,0,2558,yes,1,no,0,telephone,20,nov,107,1,167,1,0,0
26,blue-collar,married,1,secondary,2,no,0,484,yes,1,no,0,unknown,19,may,48,2,-1,0,0,0
30,services,single,0,tertiary,3,no,0,3516,yes,1,no,0,unknown,29,may,447,4,-1,0,0,0
42,blue-collar,married,1,secondary,2,no,0,5639,yes,1,no,0,cellular,17,jul,430,2,-1,0,0,0
42,management,single,0,tertiary,3,no,0,100,no,0,no,0,cellular,7,aug,64,2,-1,0,0,0
31,admin.,single,0,secondary,2,no,0,1306,yes,1,no,0,unknown,28,may,217,5,-1,0,0,0
37,management,single,0,tertiary,3,no,0,815,yes,1,no,0,cellular,7,may,77,1,-1,0,0,0
26,blue-collar,married,1,secondary,2,no,0,245,yes,1,no,0,unknown,26,may,16,11,-1,0,0,0
54,blue-collar,married,1,unknown,0,no,0,191,no,0,no,0,cellular,4,aug,753,2,-1,0,0,0
70,retired,married,1,secondary,2,no,0,2815,no,0,no,0,cellular,26,apr,125,2,182,1,0,0
29,self-employed,single,0,secondary,2,no,0,3672,yes,1,yes,1,unknown,28,may,1210,1,-1,0,0,0
50,services,married,1,secondary,2,no,0,1572,yes,1,no,0,cellular,9,jul,185,1,-1,0,0,0
60,unemployed,divorced,0,secondary,2,no,0,385,yes,1,no,0,cellular,4,feb,80,1,-1,0,0,0
32,technician,single,0,secondary,2,no,0,29,no,0,no,0,cellular,19,aug,156,2,-1,0,0,0
32,technician,married,1,secondary,2,no,0,84,no,0,yes,1,cellular,29,jul,403,3,-1,0,0,0
34,self-employed,single,0,tertiary,3,no,0,876,yes,1,no,0,cellular,17,nov,145,2,-1,0,0,0
48,services,single,0,primary,1,no,0,1499,yes,1,no,0,cellular,12,may,17,7,-1,0,0,0
25,student,married,1,tertiary,3,no,0,0,yes,1,no,0,cellular,9,jul,160,1,-1,0,0,0
32,management,married,1,secondary,2,no,0,6217,yes,1,yes,1,cellular,18,nov,486,2,181,2,0,0
32,blue-collar,married,1,primary,1,no,0,329,yes,1,no,0,cellular,3,feb,321,1,-1,0,0,0
47,admin.,divorced,0,secondary,2,no,0,162,yes,1,no,0,unknown,9,may,203,4,-1,0,0,0
32,technician,married,1,unknown,0,no,0,14533,no,0,no,0,cellular,31,dec,646,3,198,2,1,0
49,management,single,0,tertiary,3,no,0,151,yes,1,no,0,cellular,8,jul,97,3,-1,0,0,1
53,services,married,1,secondary,2,no,0,-2,yes,1,yes,1,cellular,16,apr,144,2,-1,0,0,0
41,blue-collar,single,0,unknown,0,no,0,4684,no,0,no,0,unknown,20,jun,30,6,-1,0,0,0
47,management,divorced,0,tertiary,3,no,0,1149,no,0,yes,1,cellular,15,jul,82,2,-1,0,0,0
35,blue-collar,married,1,primary,1,no,0,11,yes,1,no,0,unknown,13,may,326,4,-1,0,0,0
33,management,single,0,secondary,2,no,0,8004,no,0,no,0,cellular,19,nov,414,3,-1,0,0,0
49,blue-collar,married,1,primary,1,no,0,1019,yes,1,no,0,cellular,16,apr,285,5,-1,0,0,0
46,management,divorced,0,tertiary,3,no,0,1297,no,0,no,0,cellular,11,aug,716,3,-1,0,0,1
29,management,divorced,0,tertiary,3,no,0,415,yes,1,yes,1,unknown,28,may,449,4,-1,0,0,0
58,self-employed,married,1,primary,1,no,0,671,yes,1,no,0,unknown,17,jun,16,3,-1,0,0,0
40,admin.,single,0,secondary,2,no,0,2378,yes,1,no,0,unknown,2,jun,65,1,-1,0,0,0
34,management,married,1,tertiary,3,no,0,417,yes,1,no,0,cellular,18,nov,138,1,-1,0,0,0
60,retired,married,1,primary,1,no,0,71,no,0,no,0,cellular,10,jul,121,3,-1,0,0,0
43,management,married,1,tertiary,3,no,0,1188,no,0,no,0,cellular,27,may,140,2,-1,0,0,0
50,blue-collar,married,1,primary,1,no,0,8139,yes,1,no,0,cellular,18,aug,256,6,-1,0,0,0
33,blue-collar,married,1,secondary,2,no,0,249,yes,1,no,0,cellular,31,jul,61,4,-1,0,0,0
37,blue-collar,married,1,primary,1,no,0,689,yes,1,no,0,cellular,14,jul,367,2,-1,0,0,0
55,self-employed,married,1,secondary,2,no,0,203,yes,1,no,0,telephone,14,may,9,5,174,12,0,0
45,blue-collar,single,0,primary,1,yes,1,-183,no,0,yes,1,cellular,15,jul,395,4,-1,0,0,0
47,blue-collar,married,1,primary,1,no,0,3451,no,0,yes,1,cellular,21,nov,125,2,-1,0,0,0
58,technician,married,1,secondary,2,no,0,116,no,0,no,0,unknown,16,jun,580,3,-1,0,0,0
36,services,married,1,secondary,2,no,0,1746,yes,1,no,0,cellular,7,apr,15,1,316,1,0,0
55,technician,married,1,secondary,2,no,0,0,yes,1,no,0,unknown,30,may,119,2,-1,0,0,0
31,blue-collar,married,1,secondary,2,no,0,897,yes,1,no,0,unknown,20,may,26,2,-1,0,0,0
38,technician,married,1,secondary,2,no,0,821,yes,1,yes,1,cellular,17,nov,224,2,180,1,0,0
42,blue-collar,married,1,secondary,2,no,0,130,yes,1,no,0,unknown,29,may,285,1,-1,0,0,0
32,management,divorced,0,tertiary,3,no,0,1,yes,1,no,0,unknown,8,may,399,4,-1,0,0,0
39,blue-collar,married,1,secondary,2,no,0,8,no,0,no,0,cellular,30,jul,88,3,-1,0,0,0
41,technician,married,1,secondary,2,no,0,55,yes,1,no,0,cellular,6,aug,185,4,-1,0,0,0
59,blue-collar,married,1,primary,1,no,0,699,no,0,no,0,cellular,28,jan,98,1,154,6,0,0
42,unemployed,divorced,0,secondary,2,no,0,759,no,0,no,0,cellular,28,jan,97,1,169,3,0,0
33,blue-collar,married,1,secondary,2,no,0,687,yes,1,no,0,cellular,14,may,72,2,370,1,0,0
53,retired,married,1,secondary,2,no,0,4968,no,0,no,0,cellular,6,may,109,1,87,2,0,0
43,blue-collar,married,1,primary,1,no,0,1211,yes,1,no,0,unknown,6,may,208,3,-1,0,0,0
39,self-employed,single,0,tertiary,3,no,0,426,no,0,no,0,unknown,18,jun,1029,1,-1,0,0,1
27,entrepreneur,single,0,secondary,2,no,0,376,yes,1,yes,1,cellular,5,may,273,1,-1,0,0,0
39,management,married,1,tertiary,3,no,0,12,yes,1,no,0,unknown,23,may,130,1,-1,0,0,0
27,blue-collar,single,0,secondary,2,no,0,23,no,0,no,0,cellular,26,feb,590,2,-1,0,0,0
33,admin.,married,1,secondary,2,no,0,353,yes,1,no,0,cellular,19,nov,107,2,-1,0,0,0
29,services,divorced,0,secondary,2,no,0,330,yes,1,no,0,unknown,12,may,88,2,-1,0,0,0
33,management,divorced,0,tertiary,3,no,0,0,no,0,no,0,cellular,13,aug,305,2,-1,0,0,0
41,entrepreneur,married,1,secondary,2,no,0,353,no,0,no,0,cellular,19,nov,90,2,-1,0,0,0
38,technician,single,0,tertiary,3,no,0,2273,yes,1,no,0,cellular,17,apr,222,1,-1,0,0,0
30,management,married,1,tertiary,3,no,0,0,yes,1,no,0,cellular,9,jul,127,1,-1,0,0,0
58,unemployed,married,1,tertiary,3,no,0,744,no,0,no,0,telephone,28,jan,38,1,-1,0,0,0
37,services,single,0,secondary,2,no,0,608,no,0,no,0,cellular,14,may,380,3,-1,0,0,0
36,admin.,divorced,0,secondary,2,no,0,356,yes,1,no,0,cellular,7,apr,244,3,313,1,0,0
45,blue-collar,married,1,primary,1,no,0,1291,yes,1,no,0,cellular,28,aug,189,17,-1,0,0,0
23,technician,single,0,secondary,2,no,0,-306,yes,1,no,0,unknown,4,jun,217,2,-1,0,0,0
53,blue-collar,married,1,primary,1,no,0,306,no,0,no,0,cellular,28,jul,388,3,181,1,1,1
44,blue-collar,married,1,primary,1,no,0,-312,yes,1,no,0,unknown,20,jun,22,3,-1,0,0,0
32,technician,single,0,secondary,2,no,0,493,no,0,no,0,cellular,13,aug,289,2,-1,0,0,0
32,management,married,1,tertiary,3,no,0,71,yes,1,no,0,cellular,21,jul,221,8,-1,0,0,0
38,admin.,married,1,tertiary,3,no,0,669,yes,1,yes,1,cellular,31,jul,129,2,-1,0,0,0
47,blue-collar,married,1,primary,1,no,0,556,yes,1,no,0,cellular,4,feb,147,2,264,4,0,0
34,services,single,0,secondary,2,no,0,84,yes,1,no,0,unknown,23,may,299,1,-1,0,0,0
52,services,married,1,secondary,2,no,0,108,yes,1,no,0,unknown,15,may,543,12,-1,0,0,0
45,admin.,single,0,secondary,2,no,0,-11,yes,1,no,0,cellular,5,may,247,1,-1,0,0,0
50,blue-collar,married,1,primary,1,no,0,1164,yes,1,no,0,unknown,8,may,166,2,-1,0,0,0
52,blue-collar,divorced,0,primary,1,no,0,-191,yes,1,no,0,unknown,15,may,755,1,-1,0,0,1
37,blue-collar,married,1,secondary,2,no,0,132,no,0,no,0,unknown,27,may,336,2,-1,0,0,0
51,blue-collar,married,1,secondary,2,no,0,2237,yes,1,no,0,unknown,29,may,619,1,-1,0,0,0
32,management,married,1,tertiary,3,no,0,4761,yes,1,no,0,cellular,5,may,159,2,350,2,0,0
33,blue-collar,married,1,secondary,2,no,0,-346,yes,1,yes,1,unknown,23,may,29,3,-1,0,0,0
28,unemployed,married,1,secondary,2,no,0,655,yes,1,no,0,unknown,4,jun,606,2,-1,0,0,0
66,management,married,1,tertiary,3,no,0,1048,yes,1,no,0,cellular,23,jun,971,2,-1,0,0,0
31,services,single,0,secondary,2,no,0,0,yes,1,no,0,unknown,28,may,231,2,-1,0,0,0
35,blue-collar,married,1,primary,1,no,0,624,yes,1,no,0,unknown,7,may,163,1,-1,0,0,0
47,services,single,0,unknown,0,no,0,1784,no,0,no,0,cellular,19,oct,385,2,-1,0,0,1
36,admin.,single,0,secondary,2,no,0,1281,no,0,no,0,telephone,24,jul,119,2,-1,0,0,0
32,technician,single,0,tertiary,3,no,0,569,no,0,yes,1,cellular,29,jan,348,1,-1,0,0,0
34,blue-collar,married,1,primary,1,no,0,1666,yes,1,no,0,unknown,31,mar,30,1,-1,0,0,0
40,admin.,married,1,secondary,2,no,0,168,yes,1,no,0,cellular,7,may,249,2,169,1,0,0
33,self-employed,married,1,tertiary,3,no,0,263,no,0,no,0,cellular,4,may,119,2,-1,0,0,0
39,blue-collar,married,1,secondary,2,no,0,-405,yes,1,no,0,cellular,8,may,177,1,-1,0,0,0
38,self-employed,married,1,secondary,2,no,0,279,yes,1,no,0,unknown,28,may,110,5,-1,0,0,0
32,technician,single,0,secondary,2,no,0,0,no,0,no,0,cellular,18,aug,594,4,-1,0,0,1
65,unknown,married,1,unknown,0,no,0,300,no,0,no,0,cellular,12,jan,105,1,-1,0,0,0
34,unemployed,single,0,tertiary,3,no,0,415,no,0,no,0,cellular,12,aug,123,1,-1,0,0,0
34,admin.,single,0,primary,1,no,0,0,yes,1,yes,1,cellular,6,may,172,4,-1,0,0,0
42,blue-collar,single,0,primary,1,no,0,1322,yes,1,yes,1,cellular,8,jul,178,1,-1,0,0,0
31,services,married,1,secondary,2,no,0,1062,yes,1,yes,1,cellular,6,apr,230,1,-1,0,0,0
47,technician,married,1,secondary,2,no,0,302,yes,1,no,0,unknown,20,jun,89,3,-1,0,0,0
44,technician,divorced,0,secondary,2,no,0,809,yes,1,no,0,unknown,15,may,118,4,-1,0,0,0
38,housemaid,married,1,secondary,2,no,0,-278,yes,1,no,0,cellular,28,jul,143,2,-1,0,0,0
28,management,single,0,tertiary,3,no,0,3238,yes,1,no,0,unknown,19,may,7,1,-1,0,0,0
46,admin.,single,0,secondary,2,no,0,751,yes,1,no,0,unknown,13,may,104,2,-1,0,0,0
51,blue-collar,divorced,0,primary,1,no,0,-28,no,0,yes,1,unknown,2,jul,220,2,-1,0,0,0
42,management,divorced,0,tertiary,3,no,0,0,no,0,no,0,unknown,20,jun,85,2,-1,0,0,0
37,technician,single,0,secondary,2,no,0,2442,no,0,no,0,cellular,16,feb,91,3,-1,0,0,1
58,unemployed,married,1,tertiary,3,no,0,1798,yes,1,no,0,cellular,5,feb,19,8,-1,0,0,0
43,admin.,married,1,secondary,2,no,0,132,no,0,no,0,cellular,19,aug,574,1,84,3,1,1
36,management,single,0,tertiary,3,no,0,260,yes,1,no,0,cellular,7,may,49,1,-1,0,0,0
34,blue-collar,married,1,secondary,2,no,0,7,yes,1,yes,1,cellular,2,feb,171,2,193,2,0,0
31,management,single,0,tertiary,3,no,0,3283,no,0,no,0,cellular,2,feb,258,1,73,1,0,1
49,technician,married,1,unknown,0,no,0,323,yes,1,no,0,cellular,18,nov,41,2,-1,0,0,0
54,management,married,1,tertiary,3,no,0,2960,yes,1,no,0,cellular,20,nov,83,1,-1,0,0,0
29,unemployed,single,0,secondary,2,no,0,486,no,0,no,0,telephone,30,apr,95,1,-1,0,0,0
51,retired,divorced,0,secondary,2,no,0,343,yes,1,no,0,unknown,30,may,78,2,-1,0,0,0
40,unemployed,divorced,0,secondary,2,no,0,507,yes,1,no,0,cellular,2,feb,134,1,266,7,0,0
35,management,single,0,tertiary,3,no,0,5958,yes,1,no,0,cellular,22,mar,215,1,-1,0,0,1
25,student,single,0,secondary,2,no,0,304,no,0,no,0,cellular,26,may,226,2,-1,0,0,1
32,blue-collar,single,0,secondary,2,no,0,118,yes,1,no,0,cellular,17,jul,1275,1,-1,0,0,1
30,self-employed,married,1,secondary,2,no,0,123,no,0,yes,1,unknown,17,jul,66,1,85,5,0,0
38,management,married,1,tertiary,3,no,0,76,yes,1,no,0,cellular,7,jul,196,3,-1,0,0,0
46,admin.,married,1,secondary,2,no,0,70,yes,1,no,0,cellular,27,mar,229,2,-1,0,0,1
43,unemployed,married,1,primary,1,no,0,960,yes,1,yes,1,unknown,15,may,241,2,-1,0,0,0
32,technician,single,0,tertiary,3,no,0,2185,no,0,no,0,cellular,20,nov,354,2,-1,0,0,0
29,blue-collar,single,0,secondary,2,no,0,309,yes,1,no,0,cellular,11,may,471,3,-1,0,0,0
56,blue-collar,married,1,secondary,2,no,0,2190,no,0,yes,1,cellular,30,jan,90,2,232,1,0,0
57,technician,married,1,primary,1,no,0,0,no,0,no,0,unknown,5,jun,58,8,-1,0,0,0
38,admin.,married,1,secondary,2,no,0,3732,yes,1,no,0,unknown,21,may,379,2,-1,0,0,0
51,technician,married,1,primary,1,no,0,1550,no,0,no,0,unknown,20,jun,12,5,-1,0,0,0
35,admin.,single,0,tertiary,3,no,0,62,no,0,yes,1,cellular,30,apr,67,1,-1,0,0,0
37,blue-collar,married,1,primary,1,no,0,704,no,0,no,0,unknown,18,jun,165,7,-1,0,0,0
48,management,married,1,secondary,2,no,0,4415,yes,1,no,0,cellular,8,apr,1032,3,141,7,0,1
30,blue-collar,single,0,secondary,2,yes,1,4,yes,1,no,0,unknown,23,may,84,3,-1,0,0,0
60,retired,married,1,secondary,2,no,0,262,no,0,no,0,cellular,18,aug,393,4,-1,0,0,0
56,management,married,1,secondary,2,no,0,238,yes,1,no,0,cellular,19,nov,808,1,-1,0,0,0
45,blue-collar,married,1,primary,1,no,0,97,yes,1,no,0,unknown,7,may,923,3,-1,0,0,0
38,technician,divorced,0,secondary,2,no,0,410,no,0,no,0,cellular,11,aug,63,6,-1,0,0,0
20,student,single,0,secondary,2,no,0,1191,no,0,no,0,cellular,12,feb,274,1,-1,0,0,0
59,retired,married,1,primary,1,no,0,-47,yes,1,no,0,cellular,27,aug,84,4,-1,0,0,0
34,technician,married,1,tertiary,3,no,0,197,no,0,no,0,cellular,20,aug,78,3,-1,0,0,1
36,blue-collar,married,1,unknown,0,no,0,6,no,0,no,0,unknown,20,jun,41,7,-1,0,0,0
53,admin.,single,0,secondary,2,no,0,2398,yes,1,no,0,cellular,2,aug,317,1,180,2,0,1
51,management,married,1,tertiary,3,no,0,630,yes,1,no,0,cellular,5,may,138,1,-1,0,0,0
58,retired,married,1,secondary,2,no,0,235,no,0,no,0,cellular,27,aug,88,4,-1,0,0,0
48,management,married,1,primary,1,no,0,1910,yes,1,no,0,unknown,29,may,413,2,-1,0,0,0
56,management,married,1,tertiary,3,no,0,3172,yes,1,no,0,cellular,5,feb,139,1,-1,0,0,0
51,blue-collar,married,1,primary,1,no,0,872,no,0,no,0,cellular,8,aug,82,2,-1,0,0,0
35,blue-collar,married,1,secondary,2,no,0,407,yes,1,no,0,cellular,20,apr,12,6,-1,0,0,0
40,admin.,single,0,secondary,2,no,0,100,yes,1,no,0,cellular,11,aug,221,1,461,1,1,1
59,housemaid,married,1,secondary,2,no,0,345,no,0,no,0,unknown,9,jun,38,1,-1,0,0,0
44,management,divorced,0,tertiary,3,no,0,2058,no,0,yes,1,cellular,21,nov,661,1,-1,0,0,0
49,housemaid,married,1,primary,1,no,0,889,no,0,no,0,telephone,7,jul,388,1,-1,0,0,1
35,admin.,married,1,tertiary,3,no,0,0,yes,1,no,0,cellular,28,jul,151,7,-1,0,0,0
41,management,married,1,tertiary,3,no,0,51,no,0,no,0,cellular,25,aug,140,8,-1,0,0,0
55,retired,married,1,primary,1,no,0,150,no,0,no,0,cellular,8,jul,124,1,-1,0,0,0
51,self-employed,married,1,secondary,2,yes,1,34,no,0,yes,1,cellular,7,jul,200,1,-1,0,0,0
27,services,single,0,secondary,2,no,0,795,no,0,no,0,cellular,6,feb,101,3,-1,0,0,0
57,blue-collar,married,1,primary,1,no,0,282,no,0,yes,1,cellular,7,jul,261,12,-1,0,0,0
51,management,single,0,tertiary,3,no,0,2139,no,0,no,0,cellular,17,nov,176,2,-1,0,0,0
38,management,married,1,tertiary,3,no,0,-469,yes,1,no,0,unknown,16,jun,209,12,-1,0,0,0
49,admin.,married,1,secondary,2,no,0,197,yes,1,no,0,cellular,13,apr,223,1,182,2,0,1
40,technician,single,0,tertiary,3,no,0,825,yes,1,no,0,cellular,20,apr,38,1,335,1,0,0
47,housemaid,single,0,tertiary,3,no,0,3232,no,0,no,0,telephone,6,oct,541,1,204,3,0,0
48,management,divorced,0,secondary,2,no,0,1598,yes,1,no,0,unknown,29,may,84,1,-1,0,0,0
47,services,married,1,tertiary,3,no,0,871,no,0,no,0,cellular,22,aug,602,9,-1,0,0,0
56,services,married,1,secondary,2,no,0,83,no,0,no,0,cellular,27,aug,26,11,-1,0,0,0
29,management,single,0,tertiary,3,no,0,1445,no,0,no,0,cellular,26,apr,328,2,143,2,1,1
38,technician,married,1,secondary,2,no,0,226,yes,1,no,0,unknown,30,may,762,3,-1,0,0,1
32,management,married,1,tertiary,3,no,0,-55,yes,1,no,0,cellular,26,aug,107,4,-1,0,0,0
42,admin.,single,0,secondary,2,no,0,243,yes,1,no,0,unknown,14,may,46,5,-1,0,0,0
30,blue-collar,married,1,primary,1,no,0,-336,no,0,no,0,cellular,10,jul,128,6,-1,0,0,0
26,admin.,single,0,tertiary,3,no,0,3672,yes,1,no,0,unknown,29,may,360,5,-1,0,0,0
35,technician,married,1,secondary,2,no,0,0,yes,1,no,0,cellular,9,nov,524,1,96,5,1,1
35,technician,married,1,secondary,2,no,0,251,yes,1,yes,1,unknown,1,jul,128,3,-1,0,0,0
35,self-employed,single,0,tertiary,3,no,0,44,no,0,no,0,cellular,7,sep,310,2,96,2,0,0
57,blue-collar,married,1,secondary,2,no,0,2887,no,0,no,0,cellular,21,aug,819,10,-1,0,0,1
29,admin.,single,0,secondary,2,no,0,1992,no,0,no,0,cellular,8,jul,202,1,87,2,0,0
32,blue-collar,single,0,secondary,2,no,0,2,no,0,no,0,unknown,9,may,144,2,-1,0,0,0
45,technician,married,1,secondary,2,no,0,1415,yes,1,no,0,cellular,24,jul,311,1,-1,0,0,0
51,management,single,0,tertiary,3,no,0,297,yes,1,no,0,cellular,15,may,415,4,375,1,0,1
31,technician,single,0,secondary,2,no,0,1094,yes,1,no,0,unknown,12,jun,93,8,-1,0,0,0
50,self-employed,married,1,unknown,0,no,0,-84,yes,1,no,0,unknown,6,may,101,1,-1,0,0,0
38,blue-collar,single,0,secondary,2,no,0,-1,yes,1,no,0,unknown,7,may,72,1,-1,0,0,0
37,management,married,1,tertiary,3,no,0,347,yes,1,no,0,cellular,22,jul,282,1,-1,0,0,0
35,management,married,1,tertiary,3,no,0,1253,yes,1,no,0,unknown,19,may,210,2,-1,0,0,0
37,unemployed,married,1,unknown,0,no,0,4565,no,0,no,0,cellular,4,sep,369,1,-1,0,0,0
28,management,single,0,tertiary,3,no,0,781,no,0,no,0,cellular,9,apr,125,6,-1,0,0,0
38,management,married,1,tertiary,3,no,0,7124,no,0,no,0,unknown,16,jun,301,6,-1,0,0,0
43,management,married,1,secondary,2,no,0,17555,no,0,no,0,cellular,26,aug,14,14,-1,0,0,0
43,management,married,1,unknown,0,no,0,5172,yes,1,no,0,unknown,29,may,57,3,-1,0,0,0
56,management,married,1,tertiary,3,no,0,15520,no,0,no,0,cellular,18,nov,420,1,-1,0,0,0
32,technician,single,0,tertiary,3,no,0,13711,yes,1,no,0,cellular,14,may,638,1,175,3,1,0
58,management,divorced,0,tertiary,3,no,0,1533,no,0,no,0,unknown,15,may,137,2,-1,0,0,0
47,management,married,1,tertiary,3,no,0,286,no,0,no,0,cellular,22,aug,557,7,-1,0,0,0
31,blue-collar,single,0,secondary,2,no,0,-219,yes,1,no,0,unknown,30,may,66,2,-1,0,0,0
38,management,married,1,tertiary,3,no,0,0,yes,1,no,0,unknown,20,may,206,1,-1,0,0,0
50,blue-collar,married,1,secondary,2,no,0,810,yes,1,no,0,unknown,14,may,19,14,-1,0,0,0
32,blue-collar,married,1,secondary,2,no,0,300,no,0,no,0,cellular,6,feb,166,2,-1,0,0,0
37,services,single,0,secondary,2,no,0,1175,yes,1,no,0,cellular,15,may,102,1,333,2,0,0
39,management,married,1,tertiary,3,no,0,0,yes,1,no,0,unknown,2,jun,46,2,-1,0,0,0
40,services,married,1,secondary,2,no,0,113,yes,1,no,0,unknown,4,jun,126,1,-1,0,0,0
41,blue-collar,married,1,secondary,2,no,0,641,yes,1,no,0,unknown,13,may,161,1,-1,0,0,0
45,technician,married,1,secondary,2,no,0,1477,yes,1,no,0,cellular,8,jul,355,1,-1,0,0,0
31,admin.,married,1,secondary,2,no,0,0,yes,1,no,0,unknown,14,may,40,2,-1,0,0,0
54,services,married,1,primary,1,no,0,8,yes,1,no,0,cellular,14,may,143,1,-1,0,0,0
39,admin.,divorced,0,secondary,2,no,0,399,yes,1,yes,1,cellular,14,aug,133,2,-1,0,0,0
56,admin.,divorced,0,secondary,2,yes,1,-435,yes,1,yes,1,unknown,9,may,185,2,-1,0,0,0
35,admin.,single,0,secondary,2,no,0,2830,no,0,no,0,unknown,20,jun,22,12,-1,0,0,0
34,management,married,1,secondary,2,no,0,15,no,0,no,0,cellular,25,aug,184,7,-1,0,0,0
31,technician,single,0,secondary,2,no,0,125,no,0,no,0,cellular,22,aug,78,2,-1,0,0,0
38,technician,married,1,tertiary,3,no,0,45,no,0,no,0,cellular,22,jul,125,4,-1,0,0,0
41,technician,married,1,tertiary,3,no,0,13,no,0,no,0,unknown,5,jun,189,2,-1,0,0,0
44,entrepreneur,married,1,tertiary,3,no,0,0,yes,1,no,0,unknown,9,jul,300,1,-1,0,0,0
49,blue-collar,married,1,secondary,2,no,0,579,yes,1,no,0,unknown,28,may,396,1,-1,0,0,0
30,services,single,0,secondary,2,no,0,432,yes,1,no,0,unknown,20,may,340,3,-1,0,0,0
31,services,single,0,secondary,2,no,0,1987,yes,1,no,0,telephone,20,nov,55,2,-1,0,0,0
34,management,married,1,secondary,2,no,0,857,yes,1,no,0,cellular,22,aug,238,6,-1,0,0,0
70,retired,married,1,tertiary,3,no,0,15834,no,0,no,0,cellular,5,apr,172,3,186,1,0,0
45,management,married,1,tertiary,3,no,0,3370,no,0,no,0,unknown,12,jun,36,3,-1,0,0,0
31,management,married,1,tertiary,3,no,0,6290,no,0,no,0,cellular,20,nov,303,2,-1,0,0,0
57,admin.,married,1,secondary,2,no,0,808,no,0,no,0,cellular,14,jul,417,3,-1,0,0,0
40,services,married,1,unknown,0,no,0,4075,yes,1,no,0,unknown,16,jun,162,3,-1,0,0,0
28,blue-collar,married,1,secondary,2,no,0,373,yes,1,no,0,cellular,14,may,10,9,344,1,0,0
44,admin.,single,0,secondary,2,no,0,-101,yes,1,no,0,cellular,10,jul,99,1,-1,0,0,0
49,services,divorced,0,secondary,2,no,0,3250,no,0,no,0,unknown,16,jun,32,3,-1,0,0,0
46,management,married,1,tertiary,3,no,0,1375,yes,1,no,0,cellular,17,nov,308,3,-1,0,0,0
34,management,married,1,tertiary,3,no,0,180,no,0,no,0,cellular,16,jun,298,3,-1,0,0,0
58,technician,married,1,secondary,2,no,0,175,no,0,no,0,cellular,12,aug,92,4,-1,0,0,0
52,services,married,1,secondary,2,no,0,381,no,0,yes,1,cellular,25,aug,288,12,-1,0,0,0
27,blue-collar,married,1,secondary,2,no,0,2171,yes,1,no,0,cellular,16,apr,130,1,323,1,0,0
48,technician,married,1,secondary,2,no,0,340,yes,1,no,0,cellular,28,jan,255,2,-1,0,0,0
33,technician,divorced,0,secondary,2,yes,1,10,yes,1,yes,1,cellular,18,nov,167,5,-1,0,0,0
46,admin.,married,1,secondary,2,no,0,4958,yes,1,no,0,cellular,17,nov,64,3,150,5,0,0
51,housemaid,married,1,unknown,0,no,0,21244,no,0,yes,1,cellular,4,aug,166,2,-1,0,0,0
31,management,married,1,tertiary,3,no,0,156,no,0,no,0,cellular,13,aug,657,7,-1,0,0,1
35,technician,divorced,0,secondary,2,no,0,473,yes,1,yes,1,unknown,26,may,434,4,-1,0,0,0
37,admin.,single,0,secondary,2,no,0,781,no,0,no,0,cellular,20,aug,75,1,-1,0,0,0
60,entrepreneur,married,1,primary,1,no,0,0,no,0,no,0,telephone,23,jul,40,1,-1,0,0,0
40,technician,married,1,secondary,2,no,0,1819,no,0,no,0,cellular,5,jun,398,2,-1,0,0,0
50,management,married,1,tertiary,3,no,0,4374,yes,1,no,0,cellular,21,nov,163,2,113,3,0,0
34,entrepreneur,married,1,secondary,2,no,0,456,yes,1,yes,1,cellular,28,aug,137,8,-1,0,0,0
32,technician,married,1,secondary,2,no,0,253,yes,1,no,0,unknown,4,jun,257,3,-1,0,0,0
36,services,single,0,secondary,2,no,0,774,yes,1,no,0,cellular,3,feb,231,2,259,1,0,0
